Date,County,Crop,Yield_Tons,Rainfall_mm,Temperature_C,Price_KSH_per_kg,Area_Planted_Hectares,Fertilizer_Used_kg
2023-04-30,Kiambu,Wheat,5533.4,133.4,20.3,41.7,2587.4,1780.8
2023-04-30,Kiambu,Rice,3791.1,121.2,21.3,35.1,4995.9,1993.7
2023-04-30,Kiambu,Beans,7270.1,155.0,20.5,18.1,2382.4,1896.5
2023-04-30,Kiambu,Potatoes,5791.5,139.5,18.5,31.5,1876.3,967.4
2023-04-30,Machakos,Maize,3803.6,91.1,22.6,29.3,2743.2,1362.7
2023-04-30,Machakos,Wheat,5331.8,117.8,24.6,29.0,3477.0,1016.0
2023-04-30,Machakos,Rice,4759.6,77.8,21.8,24.0,1700.1,993.8
2023-04-30,Machakos,Beans,7696.0,163.1,16.8,16.3,2348.6,795.3
2023-04-30,Machakos,Potatoes,4618.8,175.4,21.3,29.7,1482.3,1857.8
2023-05-31,Nakuru,Maize,7082.7,130.8,20.2,34.1,1762.4,1280.1
2023-05-31,Nakuru,Wheat,8574.5,39.5,19.5,31.4,1537.2,1024.0
2023-05-31,Nakuru,Rice,4339.5,63.6,25.5,17.1,4214.7,569.6
2023-05-31,Nakuru,Beans,9599.4,98.2,20.4,10.0,3374.5,1497.6
2023-05-31,Nakuru,Potatoes,10526.3,85.8,16.7,30.9,4286.1,1616.8
2023-05-31,Uasin Gishu,Maize,11744.1,100.8,21.2,31.3,3891.9,1824.1
2023-05-31,Uasin Gishu,Wheat,4255.9,99.6,18.8,14.8,4622.8,1275.8
2023-05-31,Uasin Gishu,Rice,7410.7,129.0,22.8,33.9,3771.0,1145.7
2023-05-31,Uasin Gishu,Beans,9703.4,101.2,18.9,32.1,2333.1,687.4
2023-05-31,Uasin Gishu,Potatoes,4072.0,131.8,18.9,35.0,1876.3,1316.2
2023-05-31,Trans Nzoia,Maize,7129.3,112.9,27.4,29.1,1352.9,783.6
2023-05-31,Trans Nzoia,Wheat,7615.5,77.7,20.3,23.6,4989.5,1904.8
2023-05-31,Trans Nzoia,Rice,5600.3,175.6,22.4,17.7,4593.0,1534.4
2023-05-31,Trans Nzoia,Beans,7999.7,157.6,18.2,32.5,3536.1,1253.7
2023-05-31,Trans Nzoia,Potatoes,11993.3,118.5,25.6,26.2,3870.6,636.1
2023-05-31,Meru,Maize,5310.6,98.3,24.0,31.1,4814.5,683.2
2023-05-31,Meru,Wheat,6202.3,120.5,21.1,33.2,1941.7,1843.3
2023-05-31,Meru,Rice,9960.3,161.2,26.5,42.7,3660.4,618.4
2023-05-31,Meru,Beans,7626.2,36.5,25.7,24.1,1373.8,776.6
2023-05-31,Meru,Potatoes,11262.5,37.4,20.8,27.2,3044.9,724.6
2023-05-31,Kiambu,Maize,10263.5,129.2,19.3,10.0,3805.8,1362.3
2023-05-31,Kiambu,Wheat,11711.7,117.9,23.3,25.9,4443.3,1104.2
2023-05-31,Kiambu,Rice,4488.8,73.8,16.6,25.0,4388.4,1582.8
2023-05-31,Kiambu,Beans,4266.1,110.9,17.0,36.8,3110.1,952.0
2023-05-31,Kiambu,Potatoes,7915.9,129.2,23.6,41.0,3144.7,1948.9
2023-05-31,Machakos,Maize,4071.6,91.2,25.4,17.2,3339.9,595.5
2023-05-31,Machakos,Wheat,4790.5,144.2,22.1,21.4,3630.1,1828.4
2023-05-31,Machakos,Rice,8654.9,64.8,24.5,36.3,3353.4,988.5
2023-05-31,Machakos,Beans,8469.1,136.0,20.6,47.6,1822.4,1571.6
2023-05-31,Machakos,Potatoes,4920.7,138.6,25.5,18.7,3620.7,861.4
2023-06-30,Nakuru,Maize,5692.2,55.3,23.3,43.4,1669.5,1168.2
2023-06-30,Nakuru,Wheat,6467.5,42.5,20.6,82.9,1237.8,1337.0
2023-06-30,Nakuru,Rice,3536.4,24.4,13.5,76.0,4912.5,729.3
2023-06-30,Nakuru,Beans,2850.8,34.4,19.8,68.5,2165.9,815.5
2023-06-30,Nakuru,Potatoes,2255.9,32.8,23.3,71.2,4220.5,994.2
2023-06-30,Uasin Gishu,Maize,3707.1,44.5,30.6,78.7,4579.0,627.4
2023-06-30,Uasin Gishu,Wheat,4342.3,33.2,30.9,50.1,2747.7,886.3
2023-06-30,Uasin Gishu,Rice,2763.7,24.3,32.6,57.6,1750.8,1457.2
2023-06-30,Uasin Gishu,Beans,5158.7,39.4,22.1,75.2,2806.1,688.0
2023-06-30,Uasin Gishu,Potatoes,1977.8,33.4,17.6,54.4,3145.9,764.8
2023-06-30,Trans Nzoia,Maize,2857.8,57.9,24.1,89.0,2023.0,939.3
2023-06-30,Trans Nzoia,Wheat,2733.8,56.3,19.1,92.3,1575.5,756.4
2023-06-30,Trans Nzoia,Rice,2058.3,32.4,22.7,60.4,1608.8,1557.2
2023-06-30,Trans Nzoia,Beans,2173.9,17.7,17.5,80.2,3138.4,1009.8
2023-06-30,Trans Nzoia,Potatoes,3846.8,45.7,18.7,66.9,1035.6,1853.5
2023-06-30,Meru,Maize,1968.3,28.0,21.5,28.6,2292.4,1985.4
2023-06-30,Meru,Wheat,2394.5,41.8,25.7,65.8,4543.4,507.5
2023-06-30,Meru,Rice,5595.3,32.9,20.0,39.1,2690.7,613.8
2023-06-30,Meru,Beans,1992.7,29.4,25.7,88.9,3661.0,596.0
2023-06-30,Meru,Potatoes,4996.6,11.6,24.9,45.2,3417.1,1010.7
2023-06-30,Kiambu,Maize,6029.4,43.9,19.9,43.4,1439.1,957.2
2023-06-30,Kiambu,Wheat,5799.1,20.8,25.3,52.5,4622.6,1621.8
2023-06-30,Kiambu,Rice,4189.4,39.4,22.8,39.6,1879.7,1319.7
2023-06-30,Kiambu,Beans,3471.6,48.1,23.0,98.4,3807.9,1827.7
2023-06-30,Kiambu,Potatoes,5446.2,22.8,25.7,87.1,1825.6,1556.6
2023-06-30,Machakos,Maize,5114.3,34.8,22.5,48.3,4576.1,925.3
2023-06-30,Machakos,Wheat,2031.8,50.9,22.7,52.7,1150.3,649.8
2023-06-30,Machakos,Rice,5907.3,41.2,20.1,54.8,4819.2,647.5
2023-06-30,Machakos,Beans,1740.7,9.5,25.0,71.3,4358.5,925.8
2023-06-30,Machakos,Potatoes,5891.7,32.1,18.5,52.2,4432.1,552.8
2023-07-31,Nakuru,Maize,2745.5,29.7,22.2,63.6,3943.3,1838.2
2023-07-31,Nakuru,Wheat,2118.0,30.9,24.8,82.9,4090.7,589.2
2023-07-31,Nakuru,Rice,3935.8,21.0,19.3,75.9,3710.9,1100.8
2023-07-31,Nakuru,Beans,5524.9,29.2,19.7,76.9,2158.9,998.6
2023-07-31,Nakuru,Potatoes,4885.8,35.8,20.8,70.8,4910.9,746.4
2023-07-31,Uasin Gishu,Maize,2043.3,61.0,21.2,40.5,3592.1,805.4
2023-07-31,Uasin Gishu,Wheat,5376.5,16.3,21.5,71.5,3174.9,698.8
2023-07-31,Uasin Gishu,Rice,5408.5,18.6,20.8,87.1,3108.7,1027.9
2023-07-31,Uasin Gishu,Beans,3948.4,39.5,26.5,57.2,1176.3,1404.6
2023-07-31,Uasin Gishu,Potatoes,3338.8,29.3,22.0,38.3,1690.5,1732.1
2023-07-31,Trans Nzoia,Maize,2403.1,35.7,23.1,38.5,4860.0,1304.7
2023-07-31,Trans Nzoia,Wheat,3518.3,35.9,19.0,72.7,1032.1,1277.2
2023-07-31,Trans Nzoia,Rice,6585.5,51.5,22.9,76.8,3496.6,1365.3
2023-07-31,Trans Nzoia,Beans,6488.4,20.0,26.2,63.8,2402.2,718.7
2023-07-31,Trans Nzoia,Potatoes,3603.1,55.2,22.4,40.4,3504.5,1803.9
2023-07-31,Meru,Maize,6577.9,38.6,19.8,74.5,1764.6,1140.6
2023-07-31,Meru,Wheat,5319.5,38.7,23.4,67.3,1420.2,1954.1
2023-07-31,Meru,Rice,3671.3,24.9,16.3,80.7,4898.8,688.4
2023-07-31,Meru,Beans,6513.3,57.7,31.3,89.2,2416.4,1931.5
2023-07-31,Meru,Potatoes,5419.0,59.0,22.4,46.0,3381.4,1215.3
2023-07-31,Kiambu,Maize,4082.4,38.1,21.6,75.4,1876.9,1550.9
2023-07-31,Kiambu,Wheat,3582.3,30.4,18.8,67.7,4723.0,929.8
2023-07-31,Kiambu,Rice,5610.9,67.6,22.7,38.0,1052.7,512.8
2023-07-31,Kiambu,Beans,6488.8,49.2,19.6,86.6,4248.7,1766.3
2023-07-31,Kiambu,Potatoes,4042.8,37.8,16.8,66.9,1837.5,1636.6
2023-07-31,Machakos,Maize,4499.6,49.7,23.9,39.1,3521.9,1535.4
2023-07-31,Machakos,Wheat,2337.8,46.3,21.2,84.0,3881.3,1133.3
2023-07-31,Machakos,Rice,2853.8,31.7,22.7,83.2,3891.4,945.7
2023-07-31,Machakos,Beans,3656.2,47.1,17.4,55.6,3431.7,616.8
2023-07-31,Machakos,Potatoes,2136.3,46.1,17.5,53.4,4867.8,850.3
2023-08-31,Nakuru,Maize,5846.3,37.0,27.2,87.7,4330.2,1437.2
2023-08-31,Nakuru,Wheat,2830.8,50.3,24.1,57.7,4356.8,567.8
2023-08-31,Nakuru,Rice,6320.8,39.4,16.1,60.9,1208.4,1445.4
2023-08-31,Nakuru,Beans,6137.2,42.4,20.9,68.0,2149.8,1187.4
2023-08-31,Nakuru,Potatoes,6483.2,52.4,20.5,70.4,1729.6,1106.4
2023-08-31,Uasin Gishu,Maize,5235.7,24.3,23.9,72.0,1528.9,1633.9
2023-08-31,Uasin Gishu,Wheat,4370.1,39.5,19.4,57.8,2587.9,1129.2
2023-08-31,Uasin Gishu,Rice,5806.6,55.9,19.8,70.3,2127.2,1000.1
2023-08-31,Uasin Gishu,Beans,6791.9,32.1,19.6,81.7,3191.8,1650.3
2023-08-31,Uasin Gishu,Potatoes,3390.5,45.9,23.8,86.4,2462.4,1339.4
2023-08-31,Trans Nzoia,Maize,5653.4,20.1,21.7,75.2,1829.1,1182.1
2023-08-31,Trans Nzoia,Wheat,3765.3,35.3,23.5,92.5,2859.5,1715.1
2023-08-31,Trans Nzoia,Rice,4644.0,41.1,20.2,59.0,2240.6,1199.8
2023-08-31,Trans Nzoia,Beans,2673.6,27.8,19.3,76.7,3849.4,1459.1
2023-08-31,Trans Nzoia,Potatoes,3395.6,36.1,16.9,79.9,3903.5,1673.4
2023-08-31,Meru,Maize,6352.7,51.3,20.3,66.0,3471.5,930.9
2023-08-31,Meru,Wheat,3411.7,22.5,21.0,58.1,3260.0,1658.4
2023-08-31,Meru,Rice,6637.1,36.5,23.4,81.6,3050.3,1771.6
2023-08-31,Meru,Beans,5818.6,49.0,26.1,40.0,3667.8,697.6
2023-08-31,Meru,Potatoes,4932.4,28.3,20.6,91.0,1049.7,1818.7
2023-08-31,Kiambu,Maize,2049.3,55.4,21.1,68.6,3447.5,741.3
2023-08-31,Kiambu,Wheat,4671.9,23.2,24.0,67.5,4917.2,872.0
2023-08-31,Kiambu,Rice,2642.1,9.9,23.4,88.5,3208.3,1116.6
2023-08-31,Kiambu,Beans,2664.1,36.2,27.4,48.1,4992.1,1022.0
2023-08-31,Kiambu,Potatoes,6562.8,34.1,20.0,90.8,4214.6,1575.6
2023-08-31,Machakos,Maize,3673.3,44.4,26.3,90.9,1481.6,1219.3
2023-08-31,Machakos,Wheat,4618.3,21.2,23.2,78.9,2857.7,974.0
2023-08-31,Machakos,Rice,5037.0,36.7,23.4,85.9,3050.8,978.1
2023-08-31,Machakos,Beans,4369.2,44.6,24.8,75.5,4558.3,688.0
2023-08-31,Machakos,Potatoes,4349.3,43.4,23.5,65.9,2133.9,1198.0
2023-09-30,Nakuru,Maize,4008.0,29.9,20.1,72.6,2002.3,835.5
2023-09-30,Nakuru,Wheat,5658.0,56.1,26.2,90.2,1115.7,1557.4
2023-09-30,Nakuru,Rice,2364.1,35.5,20.5,73.5,3532.5,1973.2
2023-09-30,Nakuru,Beans,2332.6,20.8,20.0,35.6,1978.1,1498.7
2023-09-30,Nakuru,Potatoes,2719.0,40.7,21.2,54.3,3914.0,1678.9
2023-09-30,Uasin Gishu,Maize,2150.5,37.0,21.2,78.5,2805.6,1630.3
2023-09-30,Uasin Gishu,Wheat,2257.5,50.8,17.2,49.7,4613.5,1361.6
2023-09-30,Uasin Gishu,Rice,2441.2,22.3,24.9,95.1,2954.6,650.9
2023-09-30,Uasin Gishu,Beans,3045.1,49.0,24.0,80.4,4822.0,1521.8
2023-09-30,Uasin Gishu,Potatoes,5585.6,48.4,24.1,57.0,1683.8,800.8
2023-09-30,Trans Nzoia,Maize,4725.7,28.2,23.5,52.4,1743.1,801.8
2023-09-30,Trans Nzoia,Wheat,2805.1,28.8,26.3,86.2,2843.9,794.5
2023-09-30,Trans Nzoia,Rice,5667.7,43.5,21.7,77.7,2398.7,1829.1
2023-09-30,Trans Nzoia,Beans,1825.6,40.1,23.3,86.0,3704.8,525.1
2023-09-30,Trans Nzoia,Potatoes,4645.0,20.0,22.5,61.7,4498.3,1569.4
2023-09-30,Meru,Maize,4055.9,71.1,21.0,88.3,2828.6,790.8
2023-09-30,Meru,Wheat,5194.0,44.8,21.5,53.3,4543.5,1359.8
2023-09-30,Meru,Rice,3322.5,45.4,25.7,101.8,2074.0,1533.6
2023-09-30,Meru,Beans,3702.0,41.4,20.6,95.9,4111.8,1158.8
2023-09-30,Meru,Potatoes,6389.7,48.8,27.3,59.1,2449.3,914.1
2023-09-30,Kiambu,Maize,5082.7,50.5,20.8,42.3,1201.4,1249.1
2023-09-30,Kiambu,Wheat,3000.0,25.5,20.1,95.1,2002.4,1245.7
2023-09-30,Kiambu,Rice,5003.9,55.7,19.5,67.7,1504.5,1793.1
2023-09-30,Kiambu,Beans,4365.9,47.5,20.9,79.8,3237.4,509.5
2023-09-30,Kiambu,Potatoes,5616.7,41.3,21.4,58.2,1583.3,1537.6
2023-09-30,Machakos,Maize,5767.1,36.9,19.8,75.9,3628.5,1767.6
2023-09-30,Machakos,Wheat,4850.7,37.0,21.0,75.3,1485.1,1408.3
2023-09-30,Machakos,Rice,5468.7,37.3,24.8,41.9,4186.4,1159.8
2023-09-30,Machakos,Beans,2993.9,65.5,17.7,62.2,1907.6,1878.1
2023-09-30,Machakos,Potatoes,3057.5,43.6,18.9,44.8,3107.4,897.8
2023-10-31,Nakuru,Maize,5035.1,67.7,24.1,48.9,2613.1,1369.9
2023-10-31,Nakuru,Wheat,8758.9,73.7,22.6,59.8,1059.9,1097.0
2023-10-31,Nakuru,Rice,8532.5,79.3,22.4,25.8,4924.1,978.0
2023-10-31,Nakuru,Beans,6985.3,75.0,25.3,61.3,4076.5,1249.8
2023-10-31,Nakuru,Potatoes,9262.2,80.2,22.2,54.5,1648.9,1666.2
2023-10-31,Uasin Gishu,Maize,9363.4,88.2,25.0,48.7,2359.5,1436.4
2023-10-31,Uasin Gishu,Wheat,9865.2,64.9,19.6,20.7,2676.1,1029.1
2023-10-31,Uasin Gishu,Rice,8470.0,113.5,22.0,21.8,3683.3,1346.0
2023-10-31,Uasin Gishu,Beans,8984.0,81.9,23.6,33.2,3284.8,1481.5
2023-10-31,Uasin Gishu,Potatoes,4455.9,85.2,19.9,20.6,1451.7,617.0
2023-10-31,Trans Nzoia,Maize,7023.5,71.5,22.2,23.6,2177.4,832.7
2023-10-31,Trans Nzoia,Wheat,7242.3,101.6,21.1,23.8,1429.4,1760.2
2023-10-31,Trans Nzoia,Rice,4451.1,85.8,16.9,49.7,1721.3,1026.9
2023-10-31,Trans Nzoia,Beans,8848.0,81.5,25.8,52.1,2867.9,1642.6
2023-10-31,Trans Nzoia,Potatoes,8488.2,81.5,25.4,43.0,4793.9,1533.4
2023-10-31,Meru,Maize,7250.1,75.4,12.0,35.1,3446.3,521.9
2023-10-31,Meru,Wheat,9723.1,68.3,24.8,22.4,3664.1,872.5
2023-10-31,Meru,Rice,3535.5,68.7,24.1,62.9,2219.6,1795.9
2023-10-31,Meru,Beans,3702.7,69.3,15.8,62.8,4966.1,1265.4
2023-10-31,Meru,Potatoes,5823.2,80.9,19.6,66.9,1622.6,1017.4
2023-10-31,Kiambu,Maize,4862.3,64.7,17.0,40.2,3969.7,1903.5
2023-10-31,Kiambu,Wheat,8090.7,41.9,23.1,43.8,4591.3,624.1
2023-10-31,Kiambu,Rice,6923.1,61.3,19.1,33.7,1249.6,815.8
2023-10-31,Kiambu,Beans,6709.8,22.6,20.4,59.4,1688.2,532.0
2023-10-31,Kiambu,Potatoes,7791.7,82.4,25.6,25.3,2244.1,1770.8
2023-10-31,Machakos,Maize,6665.9,91.1,25.0,46.8,2733.7,606.4
2023-10-31,Machakos,Wheat,2677.1,78.1,25.4,37.5,4784.2,1919.3
2023-10-31,Machakos,Rice,6946.9,51.9,19.3,50.1,2782.2,1599.3
2023-10-31,Machakos,Beans,6377.4,37.5,24.1,31.6,2416.7,1611.6
2023-10-31,Machakos,Potatoes,7509.5,80.2,19.4,32.0,1058.6,1057.0
2023-11-30,Nakuru,Maize,6625.6,76.6,18.6,48.0,1795.5,699.7
2023-11-30,Nakuru,Wheat,3997.7,100.0,27.5,24.0,2661.5,1424.6
2023-11-30,Nakuru,Rice,6168.0,87.6,21.3,46.5,2081.3,610.7
2023-11-30,Nakuru,Beans,6110.6,69.7,20.1,51.7,4008.7,1383.2
2023-11-30,Nakuru,Potatoes,6729.4,56.5,17.6,61.5,1030.3,580.8
2023-11-30,Uasin Gishu,Maize,8635.1,69.1,20.7,43.6,1831.0,890.8
2023-11-30,Uasin Gishu,Wheat,8088.2,40.0,24.7,52.7,3947.2,1688.9
2023-11-30,Uasin Gishu,Rice,9141.0,22.3,22.8,53.6,1099.0,1005.8
2023-11-30,Uasin Gishu,Beans,6981.9,95.3,19.6,56.5,1992.4,612.1
2023-11-30,Uasin Gishu,Potatoes,8758.4,97.9,28.0,14.2,1840.0,1151.6
2023-11-30,Trans Nzoia,Maize,8383.9,63.2,22.1,55.2,4456.3,1967.4
2023-11-30,Trans Nzoia,Wheat,9471.3,106.8,25.8,43.1,2779.8,1612.4
2023-11-30,Trans Nzoia,Rice,3952.1,75.5,23.1,62.1,1296.7,1716.3
2023-11-30,Trans Nzoia,Beans,4694.0,78.5,18.0,46.6,2528.8,556.9
2023-11-30,Trans Nzoia,Potatoes,2888.6,70.1,21.9,38.2,3278.2,1147.1
2023-11-30,Meru,Maize,8458.1,112.0,21.7,51.7,1909.8,993.4
2023-11-30,Meru,Wheat,3096.1,66.0,21.6,44.4,3166.8,528.9
2023-11-30,Meru,Rice,9052.9,91.4,22.8,30.8,4138.6,1598.1
2023-11-30,Meru,Beans,6902.9,85.3,21.7,58.3,2028.0,1010.2
2023-11-30,Meru,Potatoes,4986.4,99.7,20.3,62.5,4776.3,1516.7
2023-11-30,Kiambu,Maize,3853.1,95.9,24.0,36.5,3690.8,1933.0
2023-11-30,Kiambu,Wheat,9476.1,109.7,24.2,55.9,4314.1,656.6
2023-11-30,Kiambu,Rice,8379.7,49.9,21.3,32.5,2649.9,1273.8
2023-11-30,Kiambu,Beans,4872.0,66.8,27.1,39.0,1271.4,787.5
2023-11-30,Kiambu,Potatoes,5378.0,103.4,19.8,19.0,3860.9,1500.7
2023-11-30,Machakos,Maize,5501.3,116.5,25.7,35.5,1171.8,1148.2
2023-11-30,Machakos,Wheat,2712.8,42.6,22.7,20.5,2064.5,844.3
2023-11-30,Machakos,Rice,3210.6,85.4,21.9,61.4,2480.1,735.6
2023-11-30,Machakos,Beans,7129.6,80.5,24.2,43.5,3503.6,1838.6
2023-11-30,Machakos,Potatoes,7567.6,64.0,25.1,48.5,4877.9,1170.4
2023-12-31,Nakuru,Maize,9258.8,62.5,19.0,53.3,4758.4,1196.0
2023-12-31,Nakuru,Wheat,5814.1,105.4,27.0,20.3,3687.6,1877.5
2023-12-31,Nakuru,Rice,6903.1,73.8,19.3,25.6,4790.2,578.9
2023-12-31,Nakuru,Beans,6563.6,107.4,19.9,59.6,4657.6,937.3
2023-12-31,Nakuru,Potatoes,3587.0,78.9,20.7,47.2,1515.9,1011.6
2023-12-31,Uasin Gishu,Maize,9144.5,74.4,18.5,42.1,1006.2,695.0
2023-12-31,Uasin Gishu,Wheat,8546.1,65.6,22.4,53.8,3892.0,1689.9
2023-12-31,Uasin Gishu,Rice,6369.8,68.2,22.9,36.9,4800.5,1381.6
2023-12-31,Uasin Gishu,Beans,4291.9,78.3,20.9,57.4,4295.2,1113.0
2023-12-31,Uasin Gishu,Potatoes,7660.0,83.0,19.6,20.8,3378.7,794.3
2023-12-31,Trans Nzoia,Maize,6331.9,54.1,26.4,21.3,1394.2,1459.3
2023-12-31,Trans Nzoia,Wheat,3425.3,69.7,17.9,49.1,1076.5,1413.2
2023-12-31,Trans Nzoia,Rice,4360.0,83.8,17.3,50.4,4566.3,982.8
2023-12-31,Trans Nzoia,Beans,5339.0,83.8,25.0,49.4,2303.4,721.5
2023-12-31,Trans Nzoia,Potatoes,4915.1,91.6,23.4,24.5,2894.9,1661.0
2023-12-31,Meru,Maize,5825.6,59.5,15.0,62.0,3655.6,1474.0
2023-12-31,Meru,Wheat,3907.0,59.0,18.6,27.4,3926.1,1204.5
2023-12-31,Meru,Rice,7053.9,65.7,26.7,56.0,3150.6,1176.5
2023-12-31,Meru,Beans,3397.5,65.8,22.6,38.2,2267.4,954.3
2023-12-31,Meru,Potatoes,6204.8,100.4,20.2,54.6,1055.3,1444.5
2023-12-31,Kiambu,Maize,2961.1,76.0,19.8,58.4,2611.5,1109.6
2023-12-31,Kiambu,Wheat,7600.2,103.0,22.1,47.1,1168.0,1768.3
2023-12-31,Kiambu,Rice,2398.4,67.1,21.5,30.0,1757.7,1140.0
2023-12-31,Kiambu,Beans,4340.7,79.9,17.9,43.7,3209.2,1747.6
2023-12-31,Kiambu,Potatoes,8268.2,60.9,21.2,57.5,1131.6,1791.2
2023-12-31,Machakos,Maize,8465.1,101.9,23.6,61.0,2651.0,1458.8
2023-12-31,Machakos,Wheat,6100.9,107.5,26.6,50.2,2003.2,1224.7
2023-12-31,Machakos,Rice,9206.1,78.3,15.4,52.2,4637.3,941.7
2023-12-31,Machakos,Beans,5205.6,102.3,22.3,53.3,2343.0,1960.1
2023-12-31,Machakos,Potatoes,5788.4,106.1,21.4,64.0,2309.9,842.2
